id,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
7762,BDCQ.SED1RKS,2020.06,19443,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Seasonally adjusted,,
7763,BDCQ.SED1RKS,2020.09,19262,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Seasonally adjusted,,
7764,BDCQ.SED1RKS,2020.12,19320,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Seasonally adjusted,,
7765,BDCQ.SED1RKS,2021.03,19336,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Seasonally adjusted,,
7766,BDCQ.SED1RKS,2021.06,19354,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Seasonally adjusted,,
7767,BDCQ.SED1RKS,2021.09,19685,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Seasonally adjusted,,
7768,BDCQ.SED1RKS,2021.12,19776,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Seasonally adjusted,,
7769,BDCQ.SED1RKS,2022.03,19694,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Seasonally adjusted,,
7770,BDCQ.SED1RKS,2022.06,19770,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Seasonally adjusted,,
7771,BDCQ.SED1RKT,2011.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7772,BDCQ.SED1RKT,2011.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7773,BDCQ.SED1RKT,2011.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7774,BDCQ.SED1RKT,2012.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7775,BDCQ.SED1RKT,2012.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7776,BDCQ.SED1RKT,2012.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7777,BDCQ.SED1RKT,2012.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7778,BDCQ.SED1RKT,2013.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7779,BDCQ.SED1RKT,2013.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7780,BDCQ.SED1RKT,2013.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7781,BDCQ.SED1RKT,2013.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7782,BDCQ.SED1RKT,2014.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7783,BDCQ.SED1RKT,2014.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7784,BDCQ.SED1RKT,2014.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7785,BDCQ.SED1RKT,2014.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7786,BDCQ.SED1RKT,2015.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7787,BDCQ.SED1RKT,2015.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7788,BDCQ.SED1RKT,2015.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7789,BDCQ.SED1RKT,2015.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7790,BDCQ.SED1RKT,2016.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7791,BDCQ.SED1RKT,2016.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7792,BDCQ.SED1RKT,2016.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7793,BDCQ.SED1RKT,2016.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7794,BDCQ.SED1RKT,2017.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7795,BDCQ.SED1RKT,2017.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7796,BDCQ.SED1RKT,2017.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7797,BDCQ.SED1RKT,2017.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7798,BDCQ.SED1RKT,2018.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7799,BDCQ.SED1RKT,2018.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7800,BDCQ.SED1RKT,2018.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7801,BDCQ.SED1RKT,2018.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7802,BDCQ.SED1RKT,2019.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7803,BDCQ.SED1RKT,2019.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7804,BDCQ.SED1RKT,2019.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7805,BDCQ.SED1RKT,2019.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7806,BDCQ.SED1RKT,2020.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7807,BDCQ.SED1RKT,2020.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7808,BDCQ.SED1RKT,2020.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7809,BDCQ.SED1RKT,2020.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7810,BDCQ.SED1RKT,2021.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7811,BDCQ.SED1RKT,2021.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7812,BDCQ.SED1RKT,2021.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7813,BDCQ.SED1RKT,2021.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7814,BDCQ.SED1RKT,2022.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7815,BDCQ.SED1RKT,2022.06,,Y,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Nelson,Trend,,
7816,BDCQ.SED1RLA,2011.06,21535,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7817,BDCQ.SED1RLA,2011.09,21331,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7818,BDCQ.SED1RLA,2011.12,21235,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7819,BDCQ.SED1RLA,2012.03,21556,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7820,BDCQ.SED1RLA,2012.06,22119,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7821,BDCQ.SED1RLA,2012.09,21555,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7822,BDCQ.SED1RLA,2012.12,21732,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7823,BDCQ.SED1RLA,2013.03,22069,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7824,BDCQ.SED1RLA,2013.06,22461,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7825,BDCQ.SED1RLA,2013.09,21918,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7826,BDCQ.SED1RLA,2013.12,22211,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7827,BDCQ.SED1RLA,2014.03,22677,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7828,BDCQ.SED1RLA,2014.06,22917,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7829,BDCQ.SED1RLA,2014.09,22457,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7830,BDCQ.SED1RLA,2014.12,22770,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7831,BDCQ.SED1RLA,2015.03,23291,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7832,BDCQ.SED1RLA,2015.06,23247,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7833,BDCQ.SED1RLA,2015.09,22540,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7834,BDCQ.SED1RLA,2015.12,22703,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7835,BDCQ.SED1RLA,2016.03,23337,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7836,BDCQ.SED1RLA,2016.06,23746,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7837,BDCQ.SED1RLA,2016.09,23270,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7838,BDCQ.SED1RLA,2016.12,23298,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7839,BDCQ.SED1RLA,2017.03,23724,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7840,BDCQ.SED1RLA,2017.06,24267,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7841,BDCQ.SED1RLA,2017.09,23709,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7842,BDCQ.SED1RLA,2017.12,23904,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7843,BDCQ.SED1RLA,2018.03,24624,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7844,BDCQ.SED1RLA,2018.06,24651,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7845,BDCQ.SED1RLA,2018.09,23995,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7846,BDCQ.SED1RLA,2018.12,24356,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7847,BDCQ.SED1RLA,2019.03,24951,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7848,BDCQ.SED1RLA,2019.06,25198,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7849,BDCQ.SED1RLA,2019.09,24611,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7850,BDCQ.SED1RLA,2019.12,25298,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7851,BDCQ.SED1RLA,2020.03,25779,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7852,BDCQ.SED1RLA,2020.06,25573,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7853,BDCQ.SED1RLA,2020.09,24745,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7854,BDCQ.SED1RLA,2020.12,25074,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7855,BDCQ.SED1RLA,2021.03,25005,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7856,BDCQ.SED1RLA,2021.06,24942,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7857,BDCQ.SED1RLA,2021.09,24881,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7858,BDCQ.SED1RLA,2021.12,25563,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7859,BDCQ.SED1RLA,2022.03,25368,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7860,BDCQ.SED1RLA,2022.06,25264,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Actual,,
7861,BDCQ.SED1RLS,2011.06,21190,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7862,BDCQ.SED1RLS,2011.09,21619,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7863,BDCQ.SED1RLS,2011.12,21419,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7864,BDCQ.SED1RLS,2012.03,21431,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7865,BDCQ.SED1RLS,2012.06,21770,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7866,BDCQ.SED1RLS,2012.09,21847,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7867,BDCQ.SED1RLS,2012.12,21923,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7868,BDCQ.SED1RLS,2013.03,21931,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7869,BDCQ.SED1RLS,2013.06,22113,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7870,BDCQ.SED1RLS,2013.09,22217,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7871,BDCQ.SED1RLS,2013.12,22410,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7872,BDCQ.SED1RLS,2014.03,22521,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7873,BDCQ.SED1RLS,2014.06,22567,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7874,BDCQ.SED1RLS,2014.09,22766,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7875,BDCQ.SED1RLS,2014.12,22984,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7876,BDCQ.SED1RLS,2015.03,23110,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7877,BDCQ.SED1RLS,2015.06,22901,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7878,BDCQ.SED1RLS,2015.09,22856,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7879,BDCQ.SED1RLS,2015.12,22920,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7880,BDCQ.SED1RLS,2016.03,23135,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7881,BDCQ.SED1RLS,2016.06,23404,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7882,BDCQ.SED1RLS,2016.09,23610,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7883,BDCQ.SED1RLS,2016.12,23510,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7884,BDCQ.SED1RLS,2017.03,23499,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7885,BDCQ.SED1RLS,2017.06,23942,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7886,BDCQ.SED1RLS,2017.09,24073,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7887,BDCQ.SED1RLS,2017.12,24080,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7888,BDCQ.SED1RLS,2018.03,24385,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7889,BDCQ.SED1RLS,2018.06,24362,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7890,BDCQ.SED1RLS,2018.09,24380,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7891,BDCQ.SED1RLS,2018.12,24464,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7892,BDCQ.SED1RLS,2019.03,24711,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7893,BDCQ.SED1RLS,2019.06,24973,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7894,BDCQ.SED1RLS,2019.09,25009,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7895,BDCQ.SED1RLS,2019.12,25316,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7896,BDCQ.SED1RLS,2020.03,25550,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7897,BDCQ.SED1RLS,2020.06,25421,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7898,BDCQ.SED1RLS,2020.09,25140,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7899,BDCQ.SED1RLS,2020.12,25004,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7900,BDCQ.SED1RLS,2021.03,24807,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7901,BDCQ.SED1RLS,2021.06,24862,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7902,BDCQ.SED1RLS,2021.09,25260,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7903,BDCQ.SED1RLS,2021.12,25422,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7904,BDCQ.SED1RLS,2022.03,25195,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7905,BDCQ.SED1RLS,2022.06,25226,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Seasonally adjusted,,
7906,BDCQ.SED1RLT,2011.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7907,BDCQ.SED1RLT,2011.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7908,BDCQ.SED1RLT,2011.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7909,BDCQ.SED1RLT,2012.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7910,BDCQ.SED1RLT,2012.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7911,BDCQ.SED1RLT,2012.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7912,BDCQ.SED1RLT,2012.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7913,BDCQ.SED1RLT,2013.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7914,BDCQ.SED1RLT,2013.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7915,BDCQ.SED1RLT,2013.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7916,BDCQ.SED1RLT,2013.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7917,BDCQ.SED1RLT,2014.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7918,BDCQ.SED1RLT,2014.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7919,BDCQ.SED1RLT,2014.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7920,BDCQ.SED1RLT,2014.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7921,BDCQ.SED1RLT,2015.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7922,BDCQ.SED1RLT,2015.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7923,BDCQ.SED1RLT,2015.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7924,BDCQ.SED1RLT,2015.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7925,BDCQ.SED1RLT,2016.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7926,BDCQ.SED1RLT,2016.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7927,BDCQ.SED1RLT,2016.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7928,BDCQ.SED1RLT,2016.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7929,BDCQ.SED1RLT,2017.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7930,BDCQ.SED1RLT,2017.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7931,BDCQ.SED1RLT,2017.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7932,BDCQ.SED1RLT,2017.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7933,BDCQ.SED1RLT,2018.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7934,BDCQ.SED1RLT,2018.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7935,BDCQ.SED1RLT,2018.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7936,BDCQ.SED1RLT,2018.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7937,BDCQ.SED1RLT,2019.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7938,BDCQ.SED1RLT,2019.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7939,BDCQ.SED1RLT,2019.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7940,BDCQ.SED1RLT,2019.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7941,BDCQ.SED1RLT,2020.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7942,BDCQ.SED1RLT,2020.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7943,BDCQ.SED1RLT,2020.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7944,BDCQ.SED1RLT,2020.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7945,BDCQ.SED1RLT,2021.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7946,BDCQ.SED1RLT,2021.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7947,BDCQ.SED1RLT,2021.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7948,BDCQ.SED1RLT,2021.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7949,BDCQ.SED1RLT,2022.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7950,BDCQ.SED1RLT,2022.06,,Y,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Marlborough,Trend,,
7951,BDCQ.SED1RMA,2011.06,13943,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
7952,BDCQ.SED1RMA,2011.09,13764,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
7953,BDCQ.SED1RMA,2011.12,14184,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
7954,BDCQ.SED1RMA,2012.03,14142,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
7955,BDCQ.SED1RMA,2012.06,14171,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,West Coast,Actual,,
